Stock,Algorithm,Estimators,Depth,Distance_function,No_of_features,Model_Score,Future_day,C,No_of_neighbors,Our_test_score
 EDF,SVM,0,0,Linear,10,35.833333333333336,50,0.5,-1,2
 EDF,ZR,0,0,0,0,17.5,50,-1,-1,2
 EDF,KNN,0,0,hamming,all,32.8,60,-1,9,24
 EDF,RF,10,20,0,20,37.2,60,-1,-1,25
 EDF,SVM,0,0,Linear,15,30.0,60,0.5,-1,25
 EDF,ZR,0,0,0,0,25.8,60,-1,-1,25
 EDF,KNN,0,0,hamming,all,43.5,70,-1,9,29
 EDF,RF,10,30,0,10,33.75,70,-1,-1,19
 EDF,SVM,0,0,Linear,15,18.5,70,0.5,-1,44
 EDF,ZR,0,0,0,0,28.25,70,-1,-1,44
 EDF,KNN,0,0,hamming,all,41.0,80,-1,11,36
 EDF,RF,10,30,0,10,45.333333333333336,80,-1,-1,8
 EDF,SVM,0,0,Linear,10,23.666666666666668,80,100,-1,44
 EDF,ZR,0,0,0,0,28.666666666666668,80,-1,-1,44
 EDF,KNN,0,0,hamming,all,55.0,90,-1,3,45
 EDF,RF,20,50,0,15,52.5,90,-1,-1,28
 EDF,SVM,0,0,Linear,10,28.5,90,0.5,-1,27
 EDF,ZR,0,0,0,0,28.5,90,-1,-1,27
 EDF,KNN,0,0,hamming,all,62.5,100,-1,7,55
 EDF,RF,10,20,0,20,50.5,100,-1,-1,70
 EDF,SVM,0,0,Linear,20,28.0,100,0.5,-1,70
 EDF,ZR,0,0,0,0,22.5,100,-1,-1,70
 RRTS,KNN,0,0,manhattan,all,5.555555555555555,10,-1,3,4
 RRTS,RF,40,20,0,10,5.777777777777778,10,-1,-1,2
 RRTS,SVM,0,0,Linear,15,5.888888888888889,10,0.5,-1,7
 RRTS,ZR,0,0,0,0,3.6666666666666665,10,-1,-1,7
 RRTS,KNN,0,0,manhattan,all,11.0,20,-1,3,16
 RRTS,RF,40,30,0,10,11.777777777777779,20,-1,-1,16
 RRTS,SVM,0,0,Linear,10,9.777777777777779,20,0.5,-1,16
 RRTS,ZR,0,0,0,0,9.88888888888889,20,-1,-1,16
 RRTS,KNN,0,0,braycurtis,all,17.88888888888889,30,-1,7,14
 RRTS,RF,30,40,0,22,19.666666666666668,30,-1,-1,21
 RRTS,SVM,0,0,Linear,15,16.88888888888889,30,0.5,-1,18
 RRTS,ZR,0,0,0,0,17.666666666666668,30,-1,-1,17
 RRTS,KNN,0,0,euclidean,all,22.88888888888889,40,-1,7,14
 RRTS,RF,10,10,0,20,26.333333333333332,40,-1,-1,27
 RRTS,SVM,0,0,Linear,10,25.555555555555557,40,0.5,-1,29
 RRTS,ZR,0,0,0,0,26.11111111111111,40,-1,-1,13
 RRTS,KNN,0,0,euclidean,all,28.571428571428573,50,-1,9,33
 RRTS,RF,40,50,0,24,32.714285714285715,50,-1,-1,24
 RRTS,SVM,0,0,Linear,10,28.428571428571427,50,5,-1,39
 RRTS,ZR,0,0,0,0,31.428571428571427,50,-1,-1,17
 RRTS,KNN,0,0,canberra,all,36.2,60,-1,5,36
 RRTS,RF,10,40,0,10,42.2,60,-1,-1,47
 RRTS,SVM,0,0,Linear,10,40.4,60,0.5,-1,29
 RRTS,ZR,0,0,0,0,40.6,60,-1,-1,20
 RRTS,KNN,0,0,manhattan,all,42.5,70,-1,3,33
 RRTS,RF,10,50,0,20,49.75,70,-1,-1,36
 RRTS,SVM,0,0,Linear,10,40.0,70,5,-1,15
 RRTS,ZR,0,0,0,0,41.25,70,-1,-1,23
 RRTS,KNN,0,0,hamming,all,41.666666666666664,80,-1,11,41
 RRTS,RF,10,30,0,20,54.333333333333336,80,-1,-1,39
 RRTS,SVM,0,0,Linear,10,47.0,80,10,-1,37
 RRTS,ZR,0,0,0,0,56.0,80,-1,-1,33
 RRTS,KNN,0,0,hamming,all,50.0,90,-1,7,39
 RRTS,RF,50,20,0,10,51.666666666666664,90,-1,-1,23
 RRTS,SVM,0,0,Linear,15,52.333333333333336,90,5,-1,31
 RRTS,ZR,0,0,0,0,54.333333333333336,90,-1,-1,41
 RRTS,KNN,0,0,euclidean,all,57.0,100,-1,3,44
 RRTS,RF,10,40,0,24,45.0,100,-1,-1,61
 RRTS,SVM,0,0,Linear,10,48.5,100,5,-1,35
 RRTS,ZR,0,0,0,0,41.0,100,-1,-1,35
 LRN,KNN,0,0,euclidean,all,5.222222222222222,10,-1,9,9
 LRN,RF,30,20,0,10,5.111111111111111,10,-1,-1,8
 LRN,SVM,0,0,Linear,20,6.0,10,10,-1,9
 LRN,ZR,0,0,0,0,2.4444444444444446,10,-1,-1,2
 LRN,KNN,0,0,braycurtis,all,11.555555555555555,20,-1,7,15
 LRN,RF,50,40,0,10,13.666666666666666,20,-1,-1,8
 LRN,SVM,0,0,Linear,10,13.444444444444445,20,100,-1,7
 LRN,ZR,0,0,0,0,11.88888888888889,20,-1,-1,11
 LRN,KNN,0,0,canberra,all,19.666666666666668,30,-1,11,26
 LRN,RF,40,30,0,24,19.22222222222222,30,-1,-1,29
 LRN,SVM,0,0,Linear,20,22.666666666666668,30,0.5,-1,16
 LRN,ZR,0,0,0,0,23.555555555555557,30,-1,-1,1
 LRN,KNN,0,0,canberra,all,23.666666666666668,40,-1,9,22
 LRN,RF,20,30,0,22,26.444444444444443,40,-1,-1,22
 LRN,SVM,0,0,Linear,20,30.444444444444443,40,1,-1,26
 LRN,ZR,0,0,0,0,27.444444444444443,40,-1,-1,4
 LRN,KNN,0,0,braycurtis,all,24.88888888888889,50,-1,11,35
 LRN,RF,20,30,0,10,28.333333333333332,50,-1,-1,34
 LRN,SVM,0,0,Linear,10,26.0,50,1,-1,49
 LRN,ZR,0,0,0,0,25.77777777777778,50,-1,-1,49
 LRN,KNN,0,0,hamming,all,34.57142857142857,60,-1,7,33
 LRN,RF,10,20,0,10,38.57142857142857,60,-1,-1,25
 LRN,SVM,0,0,Linear,10,32.42857142857143,60,100,-1,54
 LRN,ZR,0,0,0,0,29.0,60,-1,-1,54
 LRN,KNN,0,0,euclidean,all,40.166666666666664,70,-1,5,42
 LRN,RF,10,10,0,10,50.0,70,-1,-1,48
 LRN,SVM,0,0,Linear,20,34.833333333333336,70,10,-1,46
 LRN,ZR,0,0,0,0,34.333333333333336,70,-1,-1,48
 LRN,KNN,0,0,braycurtis,all,44.6,80,-1,3,35
 LRN,RF,40,50,0,10,54.0,80,-1,-1,29
 LRN,SVM,0,0,Linear,10,30.8,80,10,-1,58
 LRN,ZR,0,0,0,0,38.4,80,-1,-1,58
 LRN,KNN,0,0,euclidean,all,48.0,90,-1,11,40
 LRN,RF,10,20,0,24,57.0,90,-1,-1,27
 LRN,SVM,0,0,Linear,10,61.0,90,5,-1,65
 LRN,ZR,0,0,0,0,40.75,90,-1,-1,68
 LRN,KNN,0,0,euclidean,all,59.0,100,-1,3,45
 LRN,RF,20,10,0,20,75.66666666666667,100,-1,-1,49
 LRN,SVM,0,0,Linear,15,51.0,100,5,-1,77
 LRN,ZR,0,0,0,0,39.0,100,-1,-1,77
 JTD,KNN,0,0,manhattan,all,9.333333333333334,10,-1,9,10
 JTD,RF,10,10,0,10,9.444444444444445,10,-1,-1,10
 JTD,SVM,0,0,Linear,10,9.444444444444445,10,0.5,-1,10
 JTD,ZR,0,0,0,0,9.444444444444445,10,-1,-1,10
 JTD,KNN,0,0,braycurtis,all,11.666666666666666,20,-1,3,12
 JTD,RF,50,40,0,24,15.11111111111111,20,-1,-1,15
 JTD,SVM,0,0,Linear,20,11.666666666666666,20,10,-1,11
 JTD,ZR,0,0,0,0,10.444444444444445,20,-1,-1,9
 JTD,KNN,0,0,canberra,all,16.555555555555557,30,-1,3,15
 JTD,RF,20,10,0,10,22.0,30,-1,-1,18
 JTD,SVM,0,0,Linear,15,23.88888888888889,30,1,-1,16
 JTD,ZR,0,0,0,0,14.777777777777779,30,-1,-1,16
 JTD,KNN,0,0,canberra,all,15.555555555555555,40,-1,9,22
 JTD,RF,30,50,0,15,23.11111111111111,40,-1,-1,23
 JTD,SVM,0,0,Linear,20,23.666666666666668,40,0.5,-1,21
 JTD,ZR,0,0,0,0,13.777777777777779,40,-1,-1,24
 JTD,KNN,0,0,braycurtis,all,25.88888888888889,50,-1,3,45
 JTD,RF,40,30,0,22,33.55555555555556,50,-1,-1,49
 JTD,SVM,0,0,Linear,10,30.0,50,100,-1,48
 JTD,ZR,0,0,0,0,23.0,50,-1,-1,50
 JTD,KNN,0,0,canberra,all,33.857142857142854,60,-1,11,41
 JTD,RF,40,10,0,22,42.42857142857143,60,-1,-1,53
 JTD,SVM,0,0,Linear,20,39.57142857142857,60,100,-1,18
 JTD,ZR,0,0,0,0,31.571428571428573,60,-1,-1,60
 JTD,KNN,0,0,braycurtis,all,46.333333333333336,70,-1,11,22
 JTD,RF,10,20,0,10,55.666666666666664,70,-1,-1,54
 JTD,SVM,0,0,Linear,10,35.166666666666664,70,1,-1,12
 JTD,ZR,0,0,0,0,46.833333333333336,70,-1,-1,70
 JTD,KNN,0,0,braycurtis,all,56.0,80,-1,3,22
 JTD,RF,20,10,0,20,61.4,80,-1,-1,29
 JTD,SVM,0,0,Linear,10,43.4,80,10,-1,6
 JTD,ZR,0,0,0,0,60.8,80,-1,-1,74
 JTD,KNN,0,0,manhattan,all,67.75,90,-1,5,21
 JTD,RF,50,40,0,20,75.5,90,-1,-1,16
 JTD,SVM,0,0,Linear,20,52.75,90,0.5,-1,5
 JTD,ZR,0,0,0,0,74.0,90,-1,-1,85
 JTD,KNN,0,0,canberra,all,70.25,100,-1,9,47
 JTD,RF,50,30,0,20,88.25,100,-1,-1,24
 JTD,SVM,0,0,Linear,10,45.75,100,0.5,-1,53
 JTD,ZR,0,0,0,0,87.75,100,-1,-1,31
 LPL,KNN,0,0,canberra,all,6.111111111111111,10,-1,11,4
 LPL,RF,20,20,0,22,6.444444444444445,10,-1,-1,5
 LPL,SVM,0,0,Linear,20,5.777777777777778,10,5,-1,4
 LPL,ZR,0,0,0,0,5.555555555555555,10,-1,-1,3
 LPL,KNN,0,0,chebyshev,all,12.0,20,-1,11,17
 LPL,RF,30,40,0,20,13.222222222222221,20,-1,-1,19
 LPL,SVM,0,0,Linear,10,11.333333333333334,20,5,-1,20
 LPL,ZR,0,0,0,0,8.777777777777779,20,-1,-1,20
 LPL,KNN,0,0,hamming,all,17.77777777777778,30,-1,5,22
 LPL,RF,50,20,0,24,21.88888888888889,30,-1,-1,29
 LPL,SVM,0,0,Linear,15,19.666666666666668,30,1,-1,29
 LPL,ZR,0,0,0,0,17.88888888888889,30,-1,-1,29
 LPL,KNN,0,0,euclidean,all,22.88888888888889,40,-1,9,25
 LPL,RF,50,20,0,24,26.22222222222222,40,-1,-1,29
 LPL,SVM,0,0,Linear,20,29.666666666666668,40,100,-1,32
 LPL,ZR,0,0,0,0,21.666666666666668,40,-1,-1,20
 LPL,KNN,0,0,canberra,all,30.22222222222222,50,-1,3,34
 LPL,RF,20,50,0,22,32.333333333333336,50,-1,-1,28
 LPL,SVM,0,0,Linear,10,31.77777777777778,50,10,-1,39
 LPL,ZR,0,0,0,0,26.333333333333332,50,-1,-1,11
 LPL,KNN,0,0,chebyshev,all,32.77777777777778,60,-1,3,30
 LPL,RF,30,30,0,10,37.111111111111114,60,-1,-1,30
 LPL,SVM,0,0,Linear,10,35.111111111111114,60,5,-1,46
 LPL,ZR,0,0,0,0,29.333333333333332,60,-1,-1,47
 LPL,KNN,0,0,euclidean,all,38.375,70,-1,3,41
 LPL,RF,10,50,0,10,43.0,70,-1,-1,36
 LPL,SVM,0,0,Linear,20,36.125,70,0.5,-1,41
 LPL,ZR,0,0,0,0,37.0,70,-1,-1,25
 LPL,KNN,0,0,hamming,all,44.714285714285715,80,-1,3,35
 LPL,RF,20,20,0,20,44.0,80,-1,-1,38
 LPL,SVM,0,0,Linear,20,42.42857142857143,80,100,-1,37
 LPL,ZR,0,0,0,0,41.142857142857146,80,-1,-1,31
 LPL,KNN,0,0,chebyshev,all,51.666666666666664,90,-1,3,66
 LPL,RF,20,20,0,10,55.666666666666664,90,-1,-1,58
 LPL,SVM,0,0,Linear,10,50.0,90,100,-1,32
 LPL,ZR,0,0,0,0,43.333333333333336,90,-1,-1,30
 LPL,KNN,0,0,hamming,all,56.6,100,-1,7,62
 LPL,RF,20,40,0,22,60.6,100,-1,-1,40
 LPL,SVM,0,0,Linear,20,52.0,100,0.5,-1,41
 LPL,ZR,0,0,0,0,50.8,100,-1,-1,32
 LAZ,KNN,0,0,canberra,all,5.444444444444445,10,-1,11,7
 LAZ,RF,40,40,0,15,6.333333333333333,10,-1,-1,7
 LAZ,SVM,0,0,Linear,20,6.0,10,5,-1,9
 LAZ,ZR,0,0,0,0,3.5555555555555554,10,-1,-1,9
 LAZ,KNN,0,0,canberra,all,9.11111111111111,20,-1,7,11
 LAZ,RF,10,40,0,24,9.88888888888889,20,-1,-1,11
 LAZ,SVM,0,0,Linear,15,9.555555555555555,20,0.5,-1,11
 LAZ,ZR,0,0,0,0,9.11111111111111,20,-1,-1,3
 LAZ,KNN,0,0,braycurtis,all,16.88888888888889,30,-1,11,13
 LAZ,RF,40,40,0,24,18.77777777777778,30,-1,-1,18
 LAZ,SVM,0,0,Linear,10,18.0,30,5,-1,13
 LAZ,ZR,0,0,0,0,13.333333333333334,30,-1,-1,15
 LAZ,KNN,0,0,braycurtis,all,25.88888888888889,40,-1,3,30
 LAZ,RF,50,50,0,10,27.77777777777778,40,-1,-1,26
 LAZ,SVM,0,0,Linear,10,27.555555555555557,40,10,-1,38
 LAZ,ZR,0,0,0,0,20.444444444444443,40,-1,-1,37
 LAZ,KNN,0,0,euclidean,all,27.666666666666668,50,-1,11,21
 LAZ,RF,30,40,0,20,31.88888888888889,50,-1,-1,20
 LAZ,SVM,0,0,Linear,15,30.77777777777778,50,0.5,-1,20
 LAZ,ZR,0,0,0,0,27.22222222222222,50,-1,-1,20
 LAZ,KNN,0,0,canberra,all,36.22222222222222,60,-1,7,32
 LAZ,RF,40,10,0,24,39.666666666666664,60,-1,-1,34
 LAZ,SVM,0,0,Linear,20,34.888888888888886,60,10,-1,44
 LAZ,ZR,0,0,0,0,34.44444444444444,60,-1,-1,31
 LAZ,KNN,0,0,canberra,all,39.375,70,-1,9,41
 LAZ,RF,50,10,0,15,44.625,70,-1,-1,45
 LAZ,SVM,0,0,Linear,15,41.125,70,0.5,-1,29
 LAZ,ZR,0,0,0,0,40.75,70,-1,-1,45
 LAZ,KNN,0,0,manhattan,all,48.666666666666664,80,-1,5,43
 LAZ,RF,10,20,0,22,49.666666666666664,80,-1,-1,37
 LAZ,SVM,0,0,Linear,15,47.5,80,0.5,-1,49
 LAZ,ZR,0,0,0,0,49.833333333333336,80,-1,-1,50
 LAZ,KNN,0,0,manhattan,all,56.166666666666664,90,-1,11,43
 LAZ,RF,40,50,0,15,58.166666666666664,90,-1,-1,48
 LAZ,SVM,0,0,Linear,10,59.333333333333336,90,100,-1,56
 LAZ,ZR,0,0,0,0,59.333333333333336,90,-1,-1,35
 LAZ,KNN,0,0,braycurtis,all,64.6,100,-1,9,50
 LAZ,RF,10,10,0,10,72.4,100,-1,-1,58
 LAZ,SVM,0,0,Linear,10,68.4,100,0.5,-1,31
 LAZ,ZR,0,0,0,0,67.0,100,-1,-1,44
 HUN,KNN,0,0,canberra,all,4.666666666666667,10,-1,9,2
 HUN,RF,10,10,0,24,5.666666666666667,10,-1,-1,4
 HUN,SVM,0,0,Linear,15,5.0,10,10,-1,3
 HUN,ZR,0,0,0,0,2.111111111111111,10,-1,-1,3
 HUN,KNN,0,0,chebyshev,all,12.666666666666666,20,-1,7,20
 HUN,RF,20,10,0,10,15.555555555555555,20,-1,-1,20
 HUN,SVM,0,0,Linear,10,15.11111111111111,20,1,-1,20
 HUN,ZR,0,0,0,0,8.88888888888889,20,-1,-1,0
 HUN,KNN,0,0,braycurtis,all,17.555555555555557,30,-1,3,20
 HUN,RF,30,20,0,15,22.333333333333332,30,-1,-1,26
 HUN,SVM,0,0,Linear,20,19.555555555555557,30,10,-1,11
 HUN,ZR,0,0,0,0,12.222222222222221,30,-1,-1,11
 HUN,KNN,0,0,hamming,all,21.11111111111111,40,-1,3,36
 HUN,RF,10,40,0,10,27.555555555555557,40,-1,-1,39
 HUN,SVM,0,0,Linear,10,24.22222222222222,40,100,-1,39
 HUN,ZR,0,0,0,0,17.444444444444443,40,-1,-1,39
 HUN,KNN,0,0,manhattan,all,26.444444444444443,50,-1,11,35
 HUN,RF,30,10,0,20,27.77777777777778,50,-1,-1,44
 HUN,SVM,0,0,Linear,10,27.11111111111111,50,10,-1,44
 HUN,ZR,0,0,0,0,26.333333333333332,50,-1,-1,44
 HUN,KNN,0,0,canberra,all,34.888888888888886,60,-1,7,31
 HUN,RF,10,10,0,22,36.888888888888886,60,-1,-1,27
 HUN,SVM,0,0,Linear,10,36.0,60,100,-1,40
 HUN,ZR,0,0,0,0,35.111111111111114,60,-1,-1,40
 HUN,KNN,0,0,hamming,all,42.625,70,-1,11,31
 HUN,RF,10,20,0,22,40.375,70,-1,-1,42
 HUN,SVM,0,0,Linear,10,44.25,70,1,-1,47
 HUN,ZR,0,0,0,0,41.875,70,-1,-1,48
 HUN,KNN,0,0,chebyshev,all,49.714285714285715,80,-1,11,47
 HUN,RF,20,20,0,24,52.714285714285715,80,-1,-1,46
 HUN,SVM,0,0,Linear,15,50.142857142857146,80,0.5,-1,49
 HUN,ZR,0,0,0,0,50.142857142857146,80,-1,-1,53
 HUN,KNN,0,0,canberra,all,59.5,90,-1,3,49
 HUN,RF,40,40,0,20,63.333333333333336,90,-1,-1,45
 HUN,SVM,0,0,Linear,20,59.5,90,1,-1,55
 HUN,ZR,0,0,0,0,59.0,90,-1,-1,67
 HUN,KNN,0,0,braycurtis,all,69.8,100,-1,11,58
 HUN,RF,20,20,0,24,70.0,100,-1,-1,55
 HUN,SVM,0,0,Linear,10,68.6,100,5,-1,69
 HUN,ZR,0,0,0,0,66.4,100,-1,-1,70
 PGP,KNN,0,0,hamming,all,8.11111111111111,10,-1,11,6
 PGP,RF,30,30,0,24,9.11111111111111,10,-1,-1,7
 PGP,SVM,0,0,Linear,10,8.11111111111111,10,0.5,-1,4
 PGP,ZR,0,0,0,0,8.333333333333334,10,-1,-1,7
 PGP,KNN,0,0,canberra,all,9.88888888888889,20,-1,3,14
 PGP,RF,50,50,0,10,10.11111111111111,20,-1,-1,2
 PGP,SVM,0,0,Linear,10,10.11111111111111,20,5,-1,5
 PGP,ZR,0,0,0,0,7.333333333333333,20,-1,-1,16
 PGP,KNN,0,0,euclidean,all,14.555555555555555,30,-1,11,18
 PGP,RF,20,20,0,20,18.11111111111111,30,-1,-1,11
 PGP,SVM,0,0,Linear,20,17.555555555555557,30,100,-1,22
 PGP,ZR,0,0,0,0,13.333333333333334,30,-1,-1,8
 PGP,KNN,0,0,braycurtis,all,20.666666666666668,40,-1,11,4
 PGP,RF,20,10,0,24,25.444444444444443,40,-1,-1,26
 PGP,SVM,0,0,Linear,10,29.444444444444443,40,1,-1,9
 PGP,ZR,0,0,0,0,16.88888888888889,40,-1,-1,1
 PGP,KNN,0,0,chebyshev,all,25.11111111111111,50,-1,9,40
 PGP,RF,20,20,0,15,27.333333333333332,50,-1,-1,44
 PGP,SVM,0,0,Linear,10,27.555555555555557,50,100,-1,44
 PGP,ZR,0,0,0,0,18.11111111111111,50,-1,-1,44
 PGP,KNN,0,0,canberra,all,31.88888888888889,60,-1,11,45
 PGP,RF,10,20,0,20,35.0,60,-1,-1,55
 PGP,SVM,0,0,Linear,10,35.55555555555556,60,100,-1,59
 PGP,ZR,0,0,0,0,24.444444444444443,60,-1,-1,1
 PGP,KNN,0,0,chebyshev,all,36.0,70,-1,11,41
 PGP,RF,10,30,0,15,40.125,70,-1,-1,52
 PGP,SVM,0,0,Linear,15,45.625,70,5,-1,48
 PGP,ZR,0,0,0,0,26.875,70,-1,-1,38
 PGP,KNN,0,0,hamming,all,44.666666666666664,80,-1,5,27
 PGP,RF,10,40,0,10,49.0,80,-1,-1,26
 PGP,SVM,0,0,Linear,10,45.333333333333336,80,10,-1,35
 PGP,ZR,0,0,0,0,35.833333333333336,80,-1,-1,10
 PGP,KNN,0,0,canberra,all,46.4,90,-1,7,41
 PGP,RF,20,50,0,20,55.4,90,-1,-1,26
 PGP,SVM,0,0,Linear,20,46.6,90,100,-1,30
 PGP,ZR,0,0,0,0,42.0,90,-1,-1,20
 PGP,KNN,0,0,chebyshev,all,52.8,100,-1,7,52
 PGP,RF,10,20,0,15,62.8,100,-1,-1,47
 PGP,SVM,0,0,Linear,10,49.6,100,100,-1,62
 PGP,ZR,0,0,0,0,41.0,100,-1,-1,85
 KAI,KNN,0,0,chebyshev,all,4.888888888888889,10,-1,7,7
 KAI,RF,10,50,0,15,4.666666666666667,10,-1,-1,9
 KAI,SVM,0,0,Linear,15,4.444444444444445,10,5,-1,9
 KAI,ZR,0,0,0,0,4.0,10,-1,-1,9
 KAI,KNN,0,0,hamming,all,9.444444444444445,20,-1,9,9
 KAI,RF,20,20,0,22,11.222222222222221,20,-1,-1,12
 KAI,SVM,0,0,Linear,15,10.222222222222221,20,10,-1,2
 KAI,ZR,0,0,0,0,7.888888888888889,20,-1,-1,11
 KAI,KNN,0,0,hamming,all,13.11111111111111,30,-1,11,13
 KAI,RF,50,40,0,10,16.0,30,-1,-1,9
 KAI,SVM,0,0,Linear,15,12.444444444444445,30,1,-1,13
 KAI,ZR,0,0,0,0,14.777777777777779,30,-1,-1,11
 KAI,KNN,0,0,hamming,all,18.666666666666668,40,-1,5,32
 KAI,RF,10,40,0,10,23.88888888888889,40,-1,-1,21
 KAI,SVM,0,0,Linear,10,23.77777777777778,40,0.5,-1,30
 KAI,ZR,0,0,0,0,20.444444444444443,40,-1,-1,40
 KAI,KNN,0,0,braycurtis,all,28.0,50,-1,5,26
 KAI,RF,50,20,0,24,33.55555555555556,50,-1,-1,19
 KAI,SVM,0,0,Linear,20,27.444444444444443,50,0.5,-1,18
 KAI,ZR,0,0,0,0,31.0,50,-1,-1,32
 KAI,KNN,0,0,manhattan,all,35.55555555555556,60,-1,11,35
 KAI,RF,30,20,0,15,39.22222222222222,60,-1,-1,40
 KAI,SVM,0,0,Linear,15,34.0,60,100,-1,45
 KAI,ZR,0,0,0,0,34.111111111111114,60,-1,-1,30
 KAI,KNN,0,0,hamming,all,40.0,70,-1,7,28
 KAI,RF,20,30,0,10,41.77777777777778,70,-1,-1,59
 KAI,SVM,0,0,Linear,10,40.666666666666664,70,10,-1,43
 KAI,ZR,0,0,0,0,41.55555555555556,70,-1,-1,70
 KAI,KNN,0,0,hamming,all,43.333333333333336,80,-1,3,38
 KAI,RF,30,10,0,20,41.111111111111114,80,-1,-1,36
 KAI,SVM,0,0,Linear,10,48.111111111111114,80,0.5,-1,38
 KAI,ZR,0,0,0,0,49.77777777777778,80,-1,-1,38
 KAI,KNN,0,0,canberra,all,49.888888888888886,90,-1,3,47
 KAI,RF,10,10,0,10,51.333333333333336,90,-1,-1,57
 KAI,SVM,0,0,Linear,10,48.111111111111114,90,0.5,-1,51
 KAI,ZR,0,0,0,0,52.888888888888886,90,-1,-1,51
 KAI,KNN,0,0,euclidean,all,50.625,100,-1,5,52
 KAI,RF,50,40,0,10,57.5,100,-1,-1,42
 KAI,SVM,0,0,Linear,10,56.625,100,0.5,-1,66
 KAI,ZR,0,0,0,0,56.625,100,-1,-1,66
 PKX,KNN,0,0,chebyshev,all,6.222222222222222,10,-1,11,7
 PKX,RF,50,20,0,22,6.777777777777778,10,-1,-1,8
 PKX,SVM,0,0,Linear,10,6.0,10,0.5,-1,9
 PKX,ZR,0,0,0,0,4.222222222222222,10,-1,-1,9
 PKX,KNN,0,0,chebyshev,all,9.333333333333334,20,-1,11,17
 PKX,RF,30,50,0,20,11.333333333333334,20,-1,-1,19
 PKX,SVM,0,0,Linear,20,11.0,20,100,-1,19
 PKX,ZR,0,0,0,0,8.666666666666666,20,-1,-1,1
 PKX,KNN,0,0,braycurtis,all,16.88888888888889,30,-1,3,17
 PKX,RF,10,20,0,22,19.666666666666668,30,-1,-1,19
 PKX,SVM,0,0,Linear,20,18.444444444444443,30,5,-1,22
 PKX,ZR,0,0,0,0,10.777777777777779,30,-1,-1,8
 PKX,KNN,0,0,canberra,all,22.666666666666668,40,-1,3,23
