Stock,Algorithm,Estimators,Depth,Distance_function,No_of_features,Model_Score,Future_day,C,No_of_neighbors,Our_test_score
 PKX,RF,50,10,0,10,30.88888888888889,40,-1,-1,30
 PKX,SVM,0,0,Linear,15,28.77777777777778,40,1,-1,25
 PKX,ZR,0,0,0,0,17.666666666666668,40,-1,-1,25
 PKX,KNN,0,0,canberra,all,27.333333333333332,50,-1,3,32
 PKX,RF,50,10,0,15,28.88888888888889,50,-1,-1,34
 PKX,SVM,0,0,Linear,10,30.333333333333332,50,10,-1,16
 PKX,ZR,0,0,0,0,25.77777777777778,50,-1,-1,34
 PKX,KNN,0,0,hamming,all,32.666666666666664,60,-1,3,37
 PKX,RF,10,10,0,10,35.0,60,-1,-1,24
 PKX,SVM,0,0,Linear,15,27.666666666666668,60,100,-1,49
 PKX,ZR,0,0,0,0,33.333333333333336,60,-1,-1,52
 PKX,KNN,0,0,euclidean,all,38.77777777777778,70,-1,3,36
 PKX,RF,10,10,0,10,35.44444444444444,70,-1,-1,50
 PKX,SVM,0,0,Linear,10,35.333333333333336,70,0.5,-1,20
 PKX,ZR,0,0,0,0,41.55555555555556,70,-1,-1,52
 PKX,KNN,0,0,euclidean,all,45.55555555555556,80,-1,9,26
 PKX,RF,30,10,0,24,45.44444444444444,80,-1,-1,34
 PKX,SVM,0,0,Linear,15,44.22222222222222,80,0.5,-1,23
 PKX,ZR,0,0,0,0,49.22222222222222,80,-1,-1,24
 PKX,KNN,0,0,hamming,all,50.77777777777778,90,-1,5,32
 PKX,RF,10,10,0,22,46.77777777777778,90,-1,-1,39
 PKX,SVM,0,0,Linear,15,41.333333333333336,90,0.5,-1,46
 PKX,ZR,0,0,0,0,51.77777777777778,90,-1,-1,27
 PKX,KNN,0,0,hamming,all,54.0,100,-1,11,43
 PKX,RF,30,30,0,10,52.0,100,-1,-1,55
 PKX,SVM,0,0,Linear,10,48.25,100,100,-1,41
 PKX,ZR,0,0,0,0,56.5,100,-1,-1,32
 ENIA,KNN,0,0,canberra,all,7.0,10,-1,9,3
 ENIA,RF,40,10,0,20,6.666666666666667,10,-1,-1,2
 ENIA,SVM,0,0,Linear,10,6.888888888888889,10,1,-1,2
 ENIA,ZR,0,0,0,0,7.0,10,-1,-1,2
 ENIA,KNN,0,0,manhattan,all,10.333333333333334,20,-1,3,7
 ENIA,RF,50,20,0,15,12.444444444444445,20,-1,-1,9
 ENIA,SVM,0,0,Linear,20,9.666666666666666,20,0.5,-1,6
 ENIA,ZR,0,0,0,0,9.666666666666666,20,-1,-1,12
 ENIA,KNN,0,0,manhattan,all,22.555555555555557,30,-1,11,16
 ENIA,RF,20,40,0,24,25.0,30,-1,-1,18
 ENIA,SVM,0,0,Linear,15,24.333333333333332,30,5,-1,11
 ENIA,ZR,0,0,0,0,9.0,30,-1,-1,7
 ENIA,KNN,0,0,manhattan,all,25.88888888888889,40,-1,11,16
 ENIA,RF,30,10,0,20,30.88888888888889,40,-1,-1,19
 ENIA,SVM,0,0,Linear,10,29.444444444444443,40,0.5,-1,16
 ENIA,ZR,0,0,0,0,15.0,40,-1,-1,19
 ENIA,KNN,0,0,manhattan,all,28.555555555555557,50,-1,5,28
 ENIA,RF,10,40,0,22,33.888888888888886,50,-1,-1,39
 ENIA,SVM,0,0,Linear,10,33.55555555555556,50,10,-1,48
 ENIA,ZR,0,0,0,0,22.11111111111111,50,-1,-1,34
 ENIA,KNN,0,0,canberra,all,34.22222222222222,60,-1,9,36
 ENIA,RF,50,50,0,15,41.55555555555556,60,-1,-1,27
 ENIA,SVM,0,0,Linear,10,36.0,60,10,-1,27
 ENIA,ZR,0,0,0,0,29.555555555555557,60,-1,-1,33
 ENIA,KNN,0,0,chebyshev,all,37.22222222222222,70,-1,11,32
 ENIA,RF,50,40,0,10,42.0,70,-1,-1,51
 ENIA,SVM,0,0,Linear,15,35.44444444444444,70,0.5,-1,53
 ENIA,ZR,0,0,0,0,34.111111111111114,70,-1,-1,62
 ENIA,KNN,0,0,manhattan,all,46.333333333333336,80,-1,5,36
 ENIA,RF,10,50,0,20,45.0,80,-1,-1,42
 ENIA,SVM,0,0,Linear,15,37.111111111111114,80,5,-1,20
 ENIA,ZR,0,0,0,0,41.55555555555556,80,-1,-1,16
 ENIA,KNN,0,0,hamming,all,45.666666666666664,90,-1,3,46
 ENIA,RF,20,50,0,15,49.0,90,-1,-1,51
 ENIA,SVM,0,0,Linear,10,38.888888888888886,90,1,-1,61
 ENIA,ZR,0,0,0,0,42.111111111111114,90,-1,-1,61
 ENIA,KNN,0,0,hamming,all,55.875,100,-1,9,51
 ENIA,RF,10,40,0,15,50.5,100,-1,-1,46
 ENIA,SVM,0,0,Linear,15,53.125,100,100,-1,78
 ENIA,ZR,0,0,0,0,47.5,100,-1,-1,79
 BBY,KNN,0,0,braycurtis,all,5.666666666666667,10,-1,11,4
 BBY,RF,10,10,0,15,6.222222222222222,10,-1,-1,9
 BBY,SVM,0,0,Linear,15,4.333333333333333,10,5,-1,10
 BBY,ZR,0,0,0,0,4.0,10,-1,-1,9
 BBY,KNN,0,0,chebyshev,all,11.88888888888889,20,-1,9,11
 BBY,RF,20,40,0,22,12.444444444444445,20,-1,-1,4
 BBY,SVM,0,0,Linear,20,12.555555555555555,20,1,-1,15
 BBY,ZR,0,0,0,0,9.0,20,-1,-1,0
 BBY,KNN,0,0,hamming,all,14.555555555555555,30,-1,3,16
 BBY,RF,30,30,0,15,21.0,30,-1,-1,25
 BBY,SVM,0,0,Linear,15,19.333333333333332,30,1,-1,24
 BBY,ZR,0,0,0,0,15.222222222222221,30,-1,-1,22
 BBY,KNN,0,0,manhattan,all,25.666666666666668,40,-1,11,16
 BBY,RF,20,30,0,22,28.555555555555557,40,-1,-1,23
 BBY,SVM,0,0,Linear,10,31.555555555555557,40,5,-1,18
 BBY,ZR,0,0,0,0,26.22222222222222,40,-1,-1,18
 BBY,KNN,0,0,manhattan,all,32.111111111111114,50,-1,11,32
 BBY,RF,30,30,0,24,32.333333333333336,50,-1,-1,32
 BBY,SVM,0,0,Linear,10,33.888888888888886,50,100,-1,42
 BBY,ZR,0,0,0,0,31.555555555555557,50,-1,-1,8
 BBY,KNN,0,0,braycurtis,all,39.55555555555556,60,-1,11,27
 BBY,RF,20,40,0,15,41.77777777777778,60,-1,-1,50
 BBY,SVM,0,0,Linear,15,39.888888888888886,60,100,-1,50
 BBY,ZR,0,0,0,0,31.666666666666668,60,-1,-1,8
 BBY,KNN,0,0,canberra,all,40.666666666666664,70,-1,5,34
 BBY,RF,20,20,0,22,50.111111111111114,70,-1,-1,32
 BBY,SVM,0,0,Linear,10,48.111111111111114,70,0.5,-1,21
 BBY,ZR,0,0,0,0,32.333333333333336,70,-1,-1,43
 BBY,KNN,0,0,canberra,all,46.0,80,-1,11,25
 BBY,RF,10,10,0,15,49.111111111111114,80,-1,-1,41
 BBY,SVM,0,0,Linear,10,55.111111111111114,80,100,-1,27
 BBY,ZR,0,0,0,0,40.55555555555556,80,-1,-1,65
 BBY,KNN,0,0,canberra,all,53.55555555555556,90,-1,9,46
 BBY,RF,50,40,0,20,58.666666666666664,90,-1,-1,75
 BBY,SVM,0,0,Linear,10,61.22222222222222,90,0.5,-1,34
 BBY,ZR,0,0,0,0,44.888888888888886,90,-1,-1,34
 BBY,KNN,0,0,manhattan,all,57.25,100,-1,11,43
 BBY,RF,10,10,0,24,55.375,100,-1,-1,57
 BBY,SVM,0,0,Linear,10,62.875,100,0.5,-1,33
 BBY,ZR,0,0,0,0,49.875,100,-1,-1,47
 TSM,KNN,0,0,euclidean,all,5.0,10,-1,3,6
 TSM,RF,40,40,0,20,5.222222222222222,10,-1,-1,9
 TSM,SVM,0,0,Linear,10,3.7777777777777777,10,0.5,-1,7
 TSM,ZR,0,0,0,0,3.7777777777777777,10,-1,-1,7
 TSM,KNN,0,0,hamming,all,10.555555555555555,20,-1,7,7
 TSM,RF,10,40,0,15,11.0,20,-1,-1,5
 TSM,SVM,0,0,Linear,20,11.11111111111111,20,0.5,-1,6
 TSM,ZR,0,0,0,0,8.777777777777779,20,-1,-1,0
 TSM,KNN,0,0,canberra,all,16.0,30,-1,9,8
 TSM,RF,10,10,0,24,19.22222222222222,30,-1,-1,5
 TSM,SVM,0,0,Linear,10,17.77777777777778,30,100,-1,11
 TSM,ZR,0,0,0,0,15.11111111111111,30,-1,-1,2
 TSM,KNN,0,0,chebyshev,all,20.11111111111111,40,-1,5,37
 TSM,RF,50,20,0,10,22.77777777777778,40,-1,-1,35
 TSM,SVM,0,0,Linear,20,23.77777777777778,40,10,-1,40
 TSM,ZR,0,0,0,0,18.77777777777778,40,-1,-1,40
 TSM,KNN,0,0,hamming,all,27.77777777777778,50,-1,11,29
 TSM,RF,10,40,0,15,25.11111111111111,50,-1,-1,43
 TSM,SVM,0,0,Linear,10,29.11111111111111,50,5,-1,46
 TSM,ZR,0,0,0,0,28.0,50,-1,-1,46
 TSM,KNN,0,0,braycurtis,all,36.333333333333336,60,-1,5,27
 TSM,RF,30,20,0,24,37.0,60,-1,-1,34
 TSM,SVM,0,0,Linear,10,37.55555555555556,60,10,-1,34
 TSM,ZR,0,0,0,0,38.44444444444444,60,-1,-1,34
 TSM,KNN,0,0,braycurtis,all,42.77777777777778,70,-1,7,40
 TSM,RF,10,40,0,10,49.333333333333336,70,-1,-1,39
 TSM,SVM,0,0,Linear,10,47.55555555555556,70,100,-1,47
 TSM,ZR,0,0,0,0,48.333333333333336,70,-1,-1,36
 TSM,KNN,0,0,braycurtis,all,49.333333333333336,80,-1,11,47
 TSM,RF,10,30,0,22,56.333333333333336,80,-1,-1,36
 TSM,SVM,0,0,Linear,10,52.888888888888886,80,0.5,-1,50
 TSM,ZR,0,0,0,0,53.77777777777778,80,-1,-1,50
 TSM,KNN,0,0,canberra,all,56.55555555555556,90,-1,11,42
 TSM,RF,50,10,0,24,61.666666666666664,90,-1,-1,40
 TSM,SVM,0,0,Linear,10,60.333333333333336,90,0.5,-1,39
 TSM,ZR,0,0,0,0,58.666666666666664,90,-1,-1,39
 TSM,KNN,0,0,braycurtis,all,59.5,100,-1,7,52
 TSM,RF,10,10,0,20,68.5,100,-1,-1,59
 TSM,SVM,0,0,Linear,10,62.5,100,0.5,-1,51
 TSM,ZR,0,0,0,0,62.25,100,-1,-1,51
 PUK,KNN,0,0,canberra,all,5.777777777777778,10,-1,5,4
 PUK,RF,30,30,0,20,7.444444444444445,10,-1,-1,5
 PUK,SVM,0,0,Linear,15,6.0,10,0.5,-1,4
 PUK,ZR,0,0,0,0,5.111111111111111,10,-1,-1,4
 PUK,KNN,0,0,hamming,all,11.88888888888889,20,-1,11,7
 PUK,RF,40,10,0,24,11.666666666666666,20,-1,-1,7
 PUK,SVM,0,0,Linear,20,11.444444444444445,20,0.5,-1,7
 PUK,ZR,0,0,0,0,10.666666666666666,20,-1,-1,13
 PUK,KNN,0,0,hamming,all,15.333333333333334,30,-1,3,12
 PUK,RF,20,20,0,20,19.88888888888889,30,-1,-1,8
 PUK,SVM,0,0,Linear,10,20.88888888888889,30,100,-1,15
 PUK,ZR,0,0,0,0,12.222222222222221,30,-1,-1,14
 PUK,KNN,0,0,hamming,all,19.77777777777778,40,-1,3,20
 PUK,RF,30,40,0,10,25.666666666666668,40,-1,-1,11
 PUK,SVM,0,0,Linear,10,26.0,40,1,-1,27
 PUK,ZR,0,0,0,0,18.555555555555557,40,-1,-1,27
 PUK,KNN,0,0,canberra,all,26.444444444444443,50,-1,9,37
 PUK,RF,40,20,0,20,32.0,50,-1,-1,36
 PUK,SVM,0,0,Linear,10,32.77777777777778,50,100,-1,50
 PUK,ZR,0,0,0,0,27.555555555555557,50,-1,-1,50
 PUK,KNN,0,0,euclidean,all,37.666666666666664,60,-1,7,25
 PUK,RF,30,10,0,20,42.666666666666664,60,-1,-1,28
 PUK,SVM,0,0,Linear,20,45.111111111111114,60,100,-1,15
 PUK,ZR,0,0,0,0,38.666666666666664,60,-1,-1,15
 PUK,KNN,0,0,euclidean,all,41.55555555555556,70,-1,11,32
 PUK,RF,50,30,0,10,49.333333333333336,70,-1,-1,20
 PUK,SVM,0,0,Linear,20,49.333333333333336,70,100,-1,46
 PUK,ZR,0,0,0,0,44.666666666666664,70,-1,-1,41
 PUK,KNN,0,0,canberra,all,46.888888888888886,80,-1,11,41
 PUK,RF,30,20,0,20,55.888888888888886,80,-1,-1,48
 PUK,SVM,0,0,Linear,10,57.55555555555556,80,5,-1,27
 PUK,ZR,0,0,0,0,48.77777777777778,80,-1,-1,26
 PUK,KNN,0,0,euclidean,all,53.0,90,-1,9,34
 PUK,RF,10,20,0,24,63.625,90,-1,-1,58
 PUK,SVM,0,0,Linear,10,64.125,90,0.5,-1,26
 PUK,ZR,0,0,0,0,53.375,90,-1,-1,26
 PUK,KNN,0,0,manhattan,all,63.285714285714285,100,-1,11,32
 PUK,RF,20,10,0,10,72.28571428571429,100,-1,-1,40
 PUK,SVM,0,0,Linear,10,63.714285714285715,100,1,-1,28
 PUK,ZR,0,0,0,0,61.0,100,-1,-1,24
 BMI,KNN,0,0,chebyshev,all,6.555555555555555,10,-1,11,8
 BMI,RF,20,10,0,15,6.444444444444445,10,-1,-1,9
 BMI,SVM,0,0,Linear,10,6.888888888888889,10,0.5,-1,9
 BMI,ZR,0,0,0,0,6.888888888888889,10,-1,-1,9
 BMI,KNN,0,0,euclidean,all,10.0,20,-1,7,7
 BMI,RF,10,40,0,10,10.666666666666666,20,-1,-1,4
 BMI,SVM,0,0,Linear,20,7.111111111111111,20,100,-1,5
 BMI,ZR,0,0,0,0,10.0,20,-1,-1,0
 BMI,KNN,0,0,canberra,all,16.77777777777778,30,-1,11,3
 BMI,RF,10,30,0,22,19.0,30,-1,-1,4
 BMI,SVM,0,0,Linear,20,17.666666666666668,30,5,-1,11
 BMI,ZR,0,0,0,0,16.0,30,-1,-1,0
 BMI,KNN,0,0,braycurtis,all,23.555555555555557,40,-1,7,26
 BMI,RF,10,30,0,10,27.333333333333332,40,-1,-1,30
 BMI,SVM,0,0,Linear,15,29.77777777777778,40,5,-1,34
 BMI,ZR,0,0,0,0,23.555555555555557,40,-1,-1,30
 BMI,KNN,0,0,hamming,all,33.666666666666664,50,-1,7,35
 BMI,RF,20,10,0,24,37.22222222222222,50,-1,-1,9
 BMI,SVM,0,0,Linear,10,33.55555555555556,50,0.5,-1,7
 BMI,ZR,0,0,0,0,35.333333333333336,50,-1,-1,42
 BMI,KNN,0,0,hamming,all,40.333333333333336,60,-1,11,14
 BMI,RF,50,10,0,15,40.44444444444444,60,-1,-1,34
 BMI,SVM,0,0,Linear,20,32.0,60,1,-1,33
 BMI,ZR,0,0,0,0,41.55555555555556,60,-1,-1,11
 BMI,KNN,0,0,canberra,all,41.111111111111114,70,-1,11,40
 BMI,RF,20,10,0,10,51.111111111111114,70,-1,-1,52
 BMI,SVM,0,0,Linear,15,39.22222222222222,70,0.5,-1,38
 BMI,ZR,0,0,0,0,42.666666666666664,70,-1,-1,63
 BMI,KNN,0,0,hamming,all,45.111111111111114,80,-1,11,38
 BMI,RF,30,50,0,10,58.77777777777778,80,-1,-1,48
 BMI,SVM,0,0,Linear,15,42.333333333333336,80,100,-1,44
 BMI,ZR,0,0,0,0,48.77777777777778,80,-1,-1,39
 BMI,KNN,0,0,hamming,all,53.25,90,-1,7,39
 BMI,RF,50,20,0,10,51.375,90,-1,-1,62
 BMI,SVM,0,0,Linear,15,43.25,90,0.5,-1,38
 BMI,ZR,0,0,0,0,55.25,90,-1,-1,38
 BMI,KNN,0,0,hamming,all,60.0,100,-1,5,37
 BMI,RF,20,50,0,10,64.0,100,-1,-1,67
 BMI,SVM,0,0,Linear,20,47.0,100,5,-1,30
 BMI,ZR,0,0,0,0,60.0,100,-1,-1,33
 S,KNN,0,0,canberra,all,5.0,10,-1,3,6
 S,RF,10,10,0,10,5.333333333333333,10,-1,-1,3
 S,SVM,0,0,Linear,15,4.666666666666667,10,1,-1,5
 S,ZR,0,0,0,0,3.111111111111111,10,-1,-1,6
 S,KNN,0,0,hamming,all,9.555555555555555,20,-1,11,7
 S,RF,20,40,0,15,9.777777777777779,20,-1,-1,11
 S,SVM,0,0,Linear,20,12.0,20,0.5,-1,1
 S,ZR,0,0,0,0,8.222222222222221,20,-1,-1,1
 S,KNN,0,0,canberra,all,17.555555555555557,30,-1,11,19
 S,RF,30,50,0,24,21.0,30,-1,-1,18
 S,SVM,0,0,Linear,10,20.11111111111111,30,100,-1,20
 S,ZR,0,0,0,0,8.444444444444445,30,-1,-1,18
 S,KNN,0,0,braycurtis,all,23.22222222222222,40,-1,9,18
 S,RF,50,30,0,20,27.333333333333332,40,-1,-1,30
 S,SVM,0,0,Linear,10,24.555555555555557,40,100,-1,27
 S,ZR,0,0,0,0,14.444444444444445,40,-1,-1,10
 S,KNN,0,0,euclidean,all,26.444444444444443,50,-1,5,25
 S,RF,10,40,0,15,30.333333333333332,50,-1,-1,31
 S,SVM,0,0,Linear,15,23.333333333333332,50,10,-1,28
 S,ZR,0,0,0,0,22.88888888888889,50,-1,-1,32
 S,KNN,0,0,hamming,all,29.333333333333332,60,-1,9,32
 S,RF,10,20,0,24,34.666666666666664,60,-1,-1,31
 S,SVM,0,0,Linear,20,33.111111111111114,60,0.5,-1,20
 S,ZR,0,0,0,0,25.0,60,-1,-1,35
 S,KNN,0,0,chebyshev,all,37.77777777777778,70,-1,3,33
 S,RF,20,50,0,10,42.666666666666664,70,-1,-1,33
 S,SVM,0,0,Linear,10,38.22222222222222,70,5,-1,23
 S,ZR,0,0,0,0,34.666666666666664,70,-1,-1,27
 S,KNN,0,0,braycurtis,all,44.55555555555556,80,-1,7,48
 S,RF,10,50,0,22,47.888888888888886,80,-1,-1,43
 S,SVM,0,0,Linear,10,49.0,80,1,-1,39
 S,ZR,0,0,0,0,42.77777777777778,80,-1,-1,45
 S,KNN,0,0,chebyshev,all,50.77777777777778,90,-1,5,46
 S,RF,10,50,0,22,51.666666666666664,90,-1,-1,36
 S,SVM,0,0,Linear,15,51.888888888888886,90,100,-1,43
 S,ZR,0,0,0,0,34.22222222222222,90,-1,-1,40
 S,KNN,0,0,manhattan,all,55.0,100,-1,3,44
 S,RF,10,30,0,15,58.125,100,-1,-1,42
 S,SVM,0,0,Linear,15,57.25,100,1,-1,38
 S,ZR,0,0,0,0,47.25,100,-1,-1,62
 EV,KNN,0,0,euclidean,all,6.222222222222222,10,-1,9,5
 EV,RF,30,30,0,15,6.333333333333333,10,-1,-1,5
 EV,SVM,0,0,Linear,10,5.888888888888889,10,0.5,-1,5
 EV,ZR,0,0,0,0,5.888888888888889,10,-1,-1,5
 EV,KNN,0,0,braycurtis,all,11.11111111111111,20,-1,5,7
 EV,RF,50,20,0,10,13.555555555555555,20,-1,-1,14
 EV,SVM,0,0,Linear,10,12.555555555555555,20,10,-1,19
 EV,ZR,0,0,0,0,7.888888888888889,20,-1,-1,0
 EV,KNN,0,0,manhattan,all,14.333333333333334,30,-1,5,8
 EV,RF,10,10,0,15,19.77777777777778,30,-1,-1,14
 EV,SVM,0,0,Linear,15,14.777777777777779,30,100,-1,18
 EV,ZR,0,0,0,0,7.444444444444445,30,-1,-1,8
 EV,KNN,0,0,braycurtis,all,19.0,40,-1,3,24
 EV,RF,10,20,0,10,25.333333333333332,40,-1,-1,38
 EV,SVM,0,0,Linear,15,25.333333333333332,40,5,-1,40
 EV,ZR,0,0,0,0,15.555555555555555,40,-1,-1,40
 EV,KNN,0,0,canberra,all,27.0,50,-1,7,31
 EV,RF,10,50,0,20,32.77777777777778,50,-1,-1,15
 EV,SVM,0,0,Linear,15,32.111111111111114,50,10,-1,17
 EV,ZR,0,0,0,0,23.0,50,-1,-1,25
 EV,KNN,0,0,braycurtis,all,33.22222222222222,60,-1,7,21
 EV,RF,20,10,0,20,40.22222222222222,60,-1,-1,31
 EV,SVM,0,0,Linear,10,36.55555555555556,60,10,-1,4
 EV,ZR,0,0,0,0,30.333333333333332,60,-1,-1,3
 EV,KNN,0,0,manhattan,all,39.22222222222222,70,-1,5,39
 EV,RF,40,20,0,10,44.22222222222222,70,-1,-1,40
 EV,SVM,0,0,Linear,10,33.0,70,0.5,-1,53
 EV,ZR,0,0,0,0,35.888888888888886,70,-1,-1,55
 EV,KNN,0,0,hamming,all,45.333333333333336,80,-1,11,40
 EV,RF,40,40,0,10,46.0,80,-1,-1,44
 EV,SVM,0,0,Linear,10,37.333333333333336,80,0.5,-1,44
 EV,ZR,0,0,0,0,43.666666666666664,80,-1,-1,41
 EV,KNN,0,0,canberra,all,49.22222222222222,90,-1,7,32
 EV,RF,20,30,0,10,56.44444444444444,90,-1,-1,41
 EV,SVM,0,0,Linear,20,41.22222222222222,90,0.5,-1,16
 EV,ZR,0,0,0,0,48.666666666666664,90,-1,-1,16
 EV,KNN,0,0,chebyshev,all,50.25,100,-1,9,38
 EV,RF,20,30,0,10,59.375,100,-1,-1,33
 EV,SVM,0,0,Linear,20,53.75,100,10,-1,32
 EV,ZR,0,0,0,0,54.75,100,-1,-1,30
 MCI,KNN,0,0,canberra,all,9.333333333333334,10,-1,5,8
 MCI,RF,20,10,0,22,9.333333333333334,10,-1,-1,8
 MCI,SVM,0,0,Linear,10,9.333333333333334,10,0.5,-1,8
 MCI,ZR,0,0,0,0,9.333333333333334,10,-1,-1,8
 MCI,KNN,0,0,chebyshev,all,14.666666666666666,20,-1,7,20
 MCI,RF,20,10,0,22,15.0,20,-1,-1,20
 MCI,SVM,0,0,Linear,15,14.0,20,1,-1,20
 MCI,ZR,0,0,0,0,13.88888888888889,20,-1,-1,20
 MCI,KNN,0,0,euclidean,all,21.555555555555557,30,-1,9,25
 MCI,RF,30,30,0,15,23.22222222222222,30,-1,-1,29
 MCI,SVM,0,0,Linear,20,23.22222222222222,30,100,-1,29
 MCI,ZR,0,0,0,0,7.222222222222222,30,-1,-1,1
 MCI,KNN,0,0,manhattan,all,29.22222222222222,40,-1,11,21
 MCI,RF,20,40,0,15,33.111111111111114,40,-1,-1,40
 MCI,SVM,0,0,Linear,15,34.111111111111114,40,100,-1,40
 MCI,ZR,0,0,0,0,7.333333333333333,40,-1,-1,0
 MCI,KNN,0,0,braycurtis,all,25.11111111111111,50,-1,11,16
 MCI,RF,20,30,0,22,31.11111111111111,50,-1,-1,13
 MCI,SVM,0,0,Linear,15,35.22222222222222,50,100,-1,21
 MCI,ZR,0,0,0,0,13.666666666666666,50,-1,-1,9
 MCI,KNN,0,0,manhattan,all,24.22222222222222,60,-1,5,13
 MCI,RF,10,40,0,20,26.88888888888889,60,-1,-1,15
 MCI,SVM,0,0,Linear,15,30.555555555555557,60,100,-1,15
 MCI,ZR,0,0,0,0,17.444444444444443,60,-1,-1,15
 MCI,KNN,0,0,braycurtis,all,32.333333333333336,70,-1,7,56
 MCI,RF,10,10,0,10,36.0,70,-1,-1,0
 MCI,SVM,0,0,Linear,20,27.444444444444443,70,100,-1,6
 MCI,ZR,0,0,0,0,26.444444444444443,70,-1,-1,70
 MCI,KNN,0,0,canberra,all,37.888888888888886,80,-1,11,70
 MCI,RF,10,30,0,24,40.77777777777778,80,-1,-1,54
 MCI,SVM,0,0,Linear,20,36.44444444444444,80,0.5,-1,80
 MCI,ZR,0,0,0,0,36.77777777777778,80,-1,-1,80
 MCI,KNN,0,0,euclidean,all,47.666666666666664,90,-1,11,31
 MCI,RF,20,10,0,24,43.333333333333336,90,-1,-1,33
 MCI,SVM,0,0,Linear,10,53.22222222222222,90,100,-1,44
 MCI,ZR,0,0,0,0,51.77777777777778,90,-1,-1,44
 MCI,KNN,0,0,canberra,all,56.375,100,-1,11,51
 MCI,RF,40,30,0,10,64.75,100,-1,-1,57
 MCI,SVM,0,0,Linear,10,62.625,100,0.5,-1,57
 MCI,ZR,0,0,0,0,63.125,100,-1,-1,57
 